Corpus;TextID;Length;Words;Expected Sentiment;AlchemyApi;Lymbix;MLAnalyzer;Repustate;Semantria;Sentigem;Skytle;Textalytics;Textprocessing
15;20020103_20.33.21-17578-1;325;48;OTHER;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;20020103_20.33.21-17578-2;262;35;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;null;OTHER
15;20020103_20.33.21-17578-3;234;34;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER
15;20020103_20.33.21-17578-4;281;40;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-0;121;16;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-1;135;16;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE
15;temp_fbis_21.03.47-22424-2;122;13;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-3;207;25;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-4;187;26;POSITIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-5;84;8;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-6;76;7;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-7;188;26;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-8;112;15;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-9;91;10;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-10;111;15;NEGATIVE;NEGATIVE;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-11;108;13;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-12;118;16;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-13;177;26;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-14;134;16;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-15;81;8;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-16;86;7;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-17;198;27;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-18;69;5;NEGATIVE;NEGATIVE;OTHER;POSITIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-19;66;6;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-20;100;12;OTHER;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-21;144;18;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE
15;temp_fbis_21.03.47-22424-22;101;12;POSITIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-23;211;28;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-24;137;16;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-25;96;10;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-26;292;46;OTHER;NEGATIVE;POSITIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-27;264;37;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-28;200;27;OTHER;NEGATIVE;OTHER;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-29;125;17;OTHER;POSITIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-30;144;21;OTHER;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-31;79;8;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-32;151;19;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-33;108;12;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-34;93;9;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-35;77;10;OTHER;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
15;temp_fbis_21.03.47-22424-36;128;17;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-37;155;21;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER
15;temp_fbis_21.03.47-22424-38;205;28;OTHER;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-39;117;17;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE
15;temp_fbis_21.03.47-22424-40;144;18;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;null;NEGATIVE
15;temp_fbis_21.03.47-22424-41;140;19;OTHER;NEGATIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-42;121;14;OTHER;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-43;56;6;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-44;174;21;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-45;118;15;POSITIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-46;122;13;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;temp_fbis_21.03.47-22424-47;122;15;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-48;106;9;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;OTHER;POSITIVE;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-49;125;16;POSITIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;POSITIVE
15;temp_fbis_21.03.47-22424-50;181;27;OTHER;NEGATIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-51;106;11;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-52;246;33;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
15;temp_fbis_21.03.47-22424-53;146;17;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
15;temp_fbis_21.03.47-22424-54;141;20;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE
15;20010828_00.59.03-19180-0;165;20;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER
15;20010828_00.59.03-19180-1;185;24;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;20010828_00.59.03-19180-2;124;16;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;20010828_00.59.03-19180-3;111;14;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;20010828_00.59.03-19180-4;140;16;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;null;OTHER
15;20010828_00.59.03-19180-5;155;19;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-0;80;6;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-1;102;11;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
15;non_fbis_12.22.23-26451-2;270;40;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-3;196;31;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-4;234;37;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-5;212;33;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-6;78;9;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;OTHER;POSITIVE
15;non_fbis_12.22.23-26451-7;141;22;OTHER;POSITIVE;OTHER;NEGATIVE;POSITIVE;NEGATIVE;POSITIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-8;108;15;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-9;266;41;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-10;206;30;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-11;209;25;OTHER;NEGATIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-12;227;27;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-13;90;11;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-14;130;17;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-15;147;17;NEGATIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;OTHER
15;non_fbis_12.22.23-26451-16;227;36;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-17;221;40;OTHER;NEGATIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-18;228;35;OTHER;POSITIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-19;150;22;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-20;103;16;OTHER;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-21;256;45;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;OTHER
15;non_fbis_12.22.23-26451-22;177;28;OTHER;NEGATIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-23;152;23;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-24;224;33;OTHER;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE;POSITIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-25;158;20;OTHER;OTHER;POSITIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-26;188;25;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-27;125;16;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE
15;non_fbis_12.22.23-26451-28;173;22;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-29;257;44;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
15;non_fbis_12.22.23-26451-30;233;37;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-31;113;14;NEGATIVE;NEGATIVE;POSITIVE;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-32;179;24;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-33;152;25;NEGATIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-34;148;18;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-35;169;26;NEGATIVE;POSITIVE;OTHER;OTHER;POSITIVE;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-36;241;39;OTHER;POSITIVE;OTHER;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-37;117;14;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-38;106;13;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-39;62;5;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;OTHER;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-40;150;22;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-41;254;38;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER
15;non_fbis_12.22.23-26451-42;119;17;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-43;188;28;OTHER;NEGATIVE;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-44;210;27;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-45;164;24;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-46;193;34;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
15;non_fbis_12.22.23-26451-47;99;14;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;non_fbis_12.22.23-26451-48;67;8;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER
15;20011230_21.17.41-25537-0;173;24;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE
15;20011230_21.17.41-25537-1;84;12;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;POSITIVE
15;20011230_21.17.41-25537-2;215;36;POSITIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;POSITIVE
15;20011230_21.17.41-25537-3;101;9;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
15;20011230_21.17.41-25537-4;151;24;OTHER;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE
15;20011230_21.17.41-25537-5;104;11;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;null;OTHER
15;20011230_21.17.41-25537-6;206;32;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-7;98;14;NEGATIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;POSITIVE
15;20011230_21.17.41-25537-8;211;28;OTHER;NEGATIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-9;278;42;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-10;192;26;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER
15;20011230_21.17.41-25537-11;125;16;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE
15;20011230_21.17.41-25537-12;63;4;OTHER;NEGATIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-13;110;11;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
15;20011230_21.17.41-25537-14;118;17;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;OTHER;OTHER;POSITIVE
15;20011230_21.17.41-25537-15;193;28;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-16;83;10;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
15;20011230_21.17.41-25537-17;163;23;OTHER;NEGATIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-18;329;50;OTHER;POSITIVE;OTHER;POSITIVE;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20011230_21.17.41-25537-19;149;20;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER
15;20011230_21.17.41-25537-20;113;11;NEGATIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE;OTHER;OTHER
15;20011230_21.17.41-25537-21;158;20;OTHER;POSITIVE;NEGATIVE;OTHER;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
15;20011230_21.17.41-25537-22;128;17;OTHER;NEGATIVE;OTHER;NEGATIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;NEGATIVE
15;20011230_21.17.41-25537-23;97;14;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;NEGATIVE
15;20011230_21.17.41-25537-24;144;20;OTHER;POSITIVE;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER
15;20011230_21.17.41-25537-25;102;12;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-26;187;25;OTHER;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;NEGATIVE
15;20011230_21.17.41-25537-27;229;31;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER
15;20011230_21.17.41-25537-28;114;13;OTHER;POSITIVE;NEGATIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;POSITIVE
15;20011230_21.17.41-25537-29;144;20;NEGATIVE;POSITIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-30;249;37;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;POSITIVE;POSITIVE;OTHER;POSITIVE
15;20011230_21.17.41-25537-31;198;27;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER
15;20011230_21.17.41-25537-32;217;32;OTHER;POSITIVE;NEGATIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-33;299;43;NEGATIVE;POSITIVE;OTHER;POSITIVE;OTHER;NEGATIVE;NEGATIVE;POSITIVE;OTHER;OTHER
15;20011230_21.17.41-25537-34;155;21;NEGATIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-35;325;43;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20011230_21.17.41-25537-36;117;13;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;NEGATIVE
15;20011230_21.17.41-25537-37;209;33;NEGATIVE;NEGATIVE;NEGATIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
15;20011230_21.17.41-25537-38;167;22;NEGATIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE;NEGATIVE;OTHER;OTHER;NEGATIVE
15;20011230_21.17.41-25537-39;106;11;OTHER;NEGATIVE;OTHER;OTHER;OTHER;NEGATIVE;NEGATIVE;NEGATIVE;OTHER;NEGATIVE
15;20011230_21.17.41-25537-40;156;20;NEGATIVE;POSITIVE;POSITIVE;POSITIVE;POSITIVE;NEGATIVE;POSITIVE;POSITIVE;OTHER;NEGATIVE
15;20011230_21.17.41-25537-41;178;24;OTHER;NEGATIVE;OTHER;POSITIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;POSITIVE
15;20011230_21.17.41-25537-42;98;13;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;20020304_20.50.30-97-0;150;19;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER;OTHER
15;20020304_20.50.30-97-1;82;7;POSITIVE;POSITIVE;OTHER;OTHER;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;OTHER
15;20020304_20.50.30-97-2;151;19;OTHER;POSITIVE;OTHER;OTHER;OTHER;OTHER;POSITIVE;NEGATIVE;POSITIVE;POSITIVE
15;20020304_20.50.30-97-3;246;37;POSITIVE;POSITIVE;OTHER;POSITIVE;POSITIVE;POSITIVE;OTHER;POSITIVE;OTHER;OTHER
15;20020304_20.50.30-97-4;185;21;OTHER;NEGATIVE;POSITIVE;POSITIVE;NEGATIVE;OTHER;NEGATIVE;OTHER;OTHER;OTHER
